LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,LABEL_SORT_ORDER,COMPLETER_TYPE,LABEL_LVL_1_DESC,LABEL_LVL_5_CD,PROGRAM_TOTAL,PROGRAM_PERCENT
2010-11,707,Newton County,173,Newton High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,16,5.7
2010-11,707,Newton County,173,Newton High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,TFS,1.1
2010-11,707,Newton County,173,Newton High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,TFS,2.1
2010-11,707,Newton County,173,Newton High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,707,Newton County,173,Newton High School,3,Graduates,Diplomas with Vocational Endorsements,Male,48,72.7
2010-11,707,Newton County,173,Newton High School,3,Graduates,Diplomas with Vocational Endorsements,Female,18,27.3
2010-11,707,Newton County,173,Newton High School,3,Graduates,Diplomas with Vocational Endorsements,Total,66,100
2010-11,707,Newton County,173,Newton High School,3,Graduates,Diplomas with Vocational Endorsements,Black,47,71.2
2010-11,707,Newton County,173,Newton High School,3,Graduates,Diplomas with Vocational Endorsements,White,18,27.3
2010-11,707,Newton County,173,Newton High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,TFS,1.5
2010-11,707,Newton County,173,Newton High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,TFS,0
2010-11,707,Newton County,173,Newton High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,TFS,0
2010-11,707,Newton County,173,Newton High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,707,Newton County,173,Newton High School,4,Other Completers,Special Education Diplomas,Male,,
2010-11,707,Newton County,173,Newton High School,4,Other Completers,Special Education Diplomas,Female,,
2010-11,707,Newton County,173,Newton High School,4,Other Completers,Special Education Diplomas,Total,,
2010-11,707,Newton County,173,Newton High School,4,Other Completers,Special Education Diplomas,Black,,
2010-11,707,Newton County,173,Newton High School,4,Other Completers,Special Education Diplomas,White,,
2010-11,707,Newton County,173,Newton High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2010-11,707,Newton County,173,Newton High School,4,Other Completers,Special Education Diplomas,Asian,,
2010-11,707,Newton County,173,Newton High School,4,Other Completers,Special Education Diplomas,Multi,,
2010-11,707,Newton County,173,Newton High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2010-11,707,Newton County,173,Newton High School,5,Other Completers,Certificates Of Attendance,Male,TFS,54.5
2010-11,707,Newton County,173,Newton High School,5,Other Completers,Certificates Of Attendance,Female,TFS,45.5
2010-11,707,Newton County,173,Newton High School,5,Other Completers,Certificates Of Attendance,Total,11,100
2010-11,707,Newton County,173,Newton High School,5,Other Completers,Certificates Of Attendance,Black,TFS,54.5
2010-11,707,Newton County,173,Newton High School,5,Other Completers,Certificates Of Attendance,White,TFS,36.4
2010-11,707,Newton County,173,Newton High School,5,Other Completers,Certificates Of Attendance,Hispanic,TFS,9.1
2010-11,707,Newton County,173,Newton High School,5,Other Completers,Certificates Of Attendance,Asian,TFS,0
2010-11,707,Newton County,173,Newton High School,5,Other Completers,Certificates Of Attendance,Multi,TFS,0
2010-11,707,Newton County,173,Newton High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,TFS,0
2010-11,707,Newton County,206,Alcovy High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,39,60
2010-11,707,Newton County,206,Alcovy High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,26,40
2010-11,707,Newton County,206,Alcovy High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,65,100
2010-11,707,Newton County,206,Alcovy High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,25,38.5
2010-11,707,Newton County,206,Alcovy High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,37,56.9
2010-11,707,Newton County,206,Alcovy High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,TFS,3.1
2010-11,707,Newton County,206,Alcovy High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,TFS,0
2010-11,707,Newton County,206,Alcovy High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,TFS,1.5
2010-11,707,Newton County,206,Alcovy High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,TFS,0
2010-11,707,Newton County,206,Alcovy High School,2,Graduates,Diplomas with College Prep Endorsements,Male,108,49.3
2010-11,707,Newton County,206,Alcovy High School,2,Graduates,Diplomas with College Prep Endorsements,Female,111,50.7
2010-11,707,Newton County,206,Alcovy High School,2,Graduates,Diplomas with College Prep Endorsements,Total,219,100
2010-11,707,Newton County,206,Alcovy High School,2,Graduates,Diplomas with College Prep Endorsements,Black,118,53.9
2010-11,707,Newton County,206,Alcovy High School,2,Graduates,Diplomas with College Prep Endorsements,White,80,36.5
2010-11,707,Newton County,206,Alcovy High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,TFS,4.1
2010-11,707,Newton County,206,Alcovy High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,TFS,0.5
2010-11,707,Newton County,206,Alcovy High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,11,5
2010-11,707,Newton County,206,Alcovy High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,707,Newton County,206,Alcovy High School,3,Graduates,Diplomas with Vocational Endorsements,Male,31,63.3
2010-11,707,Newton County,206,Alcovy High School,3,Graduates,Diplomas with Vocational Endorsements,Female,18,36.7
2010-11,707,Newton County,206,Alcovy High School,3,Graduates,Diplomas with Vocational Endorsements,Total,49,100
2010-11,707,Newton County,206,Alcovy High School,3,Graduates,Diplomas with Vocational Endorsements,Black,21,42.9
2010-11,707,Newton County,206,Alcovy High School,3,Graduates,Diplomas with Vocational Endorsements,White,23,46.9
2010-11,707,Newton County,206,Alcovy High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,TFS,8.2
2010-11,707,Newton County,206,Alcovy High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,TFS,0
2010-11,707,Newton County,206,Alcovy High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,TFS,2
2010-11,707,Newton County,206,Alcovy High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,707,Newton County,206,Alcovy High School,4,Other Completers,Special Education Diplomas,Male,TFS,61.5
2010-11,707,Newton County,206,Alcovy High School,4,Other Completers,Special Education Diplomas,Female,TFS,38.5
2010-11,707,Newton County,206,Alcovy High School,4,Other Completers,Special Education Diplomas,Total,13,100
2010-11,707,Newton County,206,Alcovy High School,4,Other Completers,Special Education Diplomas,Black,TFS,53.8
2010-11,707,Newton County,206,Alcovy High School,4,Other Completers,Special Education Diplomas,White,TFS,46.2
2010-11,707,Newton County,206,Alcovy High School,4,Other Completers,Special Education Diplomas,Hispanic,TFS,0
2010-11,707,Newton County,206,Alcovy High School,4,Other Completers,Special Education Diplomas,Asian,TFS,0
2010-11,707,Newton County,206,Alcovy High School,4,Other Completers,Special Education Diplomas,Multi,TFS,0
2010-11,707,Newton County,206,Alcovy High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,TFS,0
2010-11,707,Newton County,206,Alcovy High School,5,Other Completers,Certificates Of Attendance,Male,,
2010-11,707,Newton County,206,Alcovy High School,5,Other Completers,Certificates Of Attendance,Female,,
2010-11,707,Newton County,206,Alcovy High School,5,Other Completers,Certificates Of Attendance,Total,,
2010-11,707,Newton County,206,Alcovy High School,5,Other Completers,Certificates Of Attendance,Black,,
2010-11,707,Newton County,206,Alcovy High School,5,Other Completers,Certificates Of Attendance,White,,
2010-11,707,Newton County,206,Alcovy High School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2010-11,707,Newton County,206,Alcovy High School,5,Other Completers,Certificates Of Attendance,Asian,,
2010-11,707,Newton County,206,Alcovy High School,5,Other Completers,Certificates Of Attendance,Multi,,
2010-11,707,Newton County,206,Alcovy High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2010-11,707,Newton County,295,Eastside High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,43,35.2
2010-11,707,Newton County,295,Eastside High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,79,64.8
2010-11,707,Newton County,295,Eastside High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,122,100
2010-11,707,Newton County,295,Eastside High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,39,32
2010-11,707,Newton County,295,Eastside High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,78,63.9
2010-11,707,Newton County,295,Eastside High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,TFS,0.8
2010-11,707,Newton County,295,Eastside High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,TFS,0
2010-11,707,Newton County,295,Eastside High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,TFS,3.3
2010-11,707,Newton County,295,Eastside High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,TFS,0
2010-11,707,Newton County,295,Eastside High School,2,Graduates,Diplomas with College Prep Endorsements,Male,57,48.7
2010-11,707,Newton County,295,Eastside High School,2,Graduates,Diplomas with College Prep Endorsements,Female,60,51.3
2010-11,707,Newton County,295,Eastside High School,2,Graduates,Diplomas with College Prep Endorsements,Total,117,100
2010-11,707,Newton County,295,Eastside High School,2,Graduates,Diplomas with College Prep Endorsements,Black,29,24.8
2010-11,707,Newton County,295,Eastside High School,2,Graduates,Diplomas with College Prep Endorsements,White,78,66.7
2010-11,707,Newton County,295,Eastside High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,TFS,1.7
2010-11,707,Newton County,295,Eastside High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,TFS,2.6
2010-11,707,Newton County,295,Eastside High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,TFS,3.4
2010-11,707,Newton County,295,Eastside High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,TFS,0.9
2010-11,707,Newton County,295,Eastside High School,3,Graduates,Diplomas with Vocational Endorsements,Male,27,64.3
2010-11,707,Newton County,295,Eastside High School,3,Graduates,Diplomas with Vocational Endorsements,Female,15,35.7
2010-11,707,Newton County,295,Eastside High School,3,Graduates,Diplomas with Vocational Endorsements,Total,42,100
2010-11,707,Newton County,295,Eastside High School,3,Graduates,Diplomas with Vocational Endorsements,Black,15,35.7
2010-11,707,Newton County,295,Eastside High School,3,Graduates,Diplomas with Vocational Endorsements,White,25,59.5
2010-11,707,Newton County,295,Eastside High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,TFS,2.4
2010-11,707,Newton County,295,Eastside High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,TFS,0
2010-11,707,Newton County,295,Eastside High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,TFS,2.4
2010-11,707,Newton County,295,Eastside High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,707,Newton County,295,Eastside High School,4,Other Completers,Special Education Diplomas,Male,TFS,50
2010-11,707,Newton County,295,Eastside High School,4,Other Completers,Special Education Diplomas,Female,TFS,50
2010-11,707,Newton County,295,Eastside High School,4,Other Completers,Special Education Diplomas,Total,12,100
2010-11,707,Newton County,295,Eastside High School,4,Other Completers,Special Education Diplomas,Black,TFS,58.3
2010-11,707,Newton County,295,Eastside High School,4,Other Completers,Special Education Diplomas,White,TFS,33.3
2010-11,707,Newton County,295,Eastside High School,4,Other Completers,Special Education Diplomas,Hispanic,TFS,0
2010-11,707,Newton County,295,Eastside High School,4,Other Completers,Special Education Diplomas,Asian,TFS,0
2010-11,707,Newton County,295,Eastside High School,4,Other Completers,Special Education Diplomas,Multi,TFS,8.3
2010-11,707,Newton County,295,Eastside High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,TFS,0
2010-11,707,Newton County,295,Eastside High School,5,Other Completers,Certificates Of Attendance,Male,,
2010-11,707,Newton County,295,Eastside High School,5,Other Completers,Certificates Of Attendance,Female,,
2010-11,707,Newton County,295,Eastside High School,5,Other Completers,Certificates Of Attendance,Total,,
2010-11,707,Newton County,295,Eastside High School,5,Other Completers,Certificates Of Attendance,Black,,
2010-11,707,Newton County,295,Eastside High School,5,Other Completers,Certificates Of Attendance,White,,
2010-11,707,Newton County,295,Eastside High School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2010-11,707,Newton County,295,Eastside High School,5,Other Completers,Certificates Of Attendance,Asian,,
2010-11,707,Newton County,295,Eastside High School,5,Other Completers,Certificates Of Attendance,Multi,,
2010-11,707,Newton County,295,Eastside High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2010-11,707,Newton County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,106,42.4
2010-11,707,Newton County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,144,57.6
2010-11,707,Newton County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,250,100
2010-11,707,Newton County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,117,46.8
2010-11,707,Newton County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,White,124,49.6
2010-11,707,Newton County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,TFS,1.6
2010-11,707,Newton County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,TFS,0
2010-11,707,Newton County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,TFS,2
2010-11,707,Newton County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,TFS,0
2010-11,707,Newton County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Male,300,48.5
2010-11,707,Newton County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Female,318,51.5
2010-11,707,Newton County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Total,618,100
2010-11,707,Newton County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Black,355,57.4
